datetime,tweet
2022-03-26 03:06:24,You mean to tell me that this precious child had been missing since FEBRUARY and y’all put out an Amber Alert just three hours ago?! Thank God baby Aziah has been found safe but this is HELLA FISHY. https://t.co/JHvqQ0yB56
2022-03-26 03:06:05,Missing 1-year-old Tennessee child found safe; search ongoing for father https://t.co/CBkmgxYx0Z
2022-03-26 03:04:33,"UPDATE: A one-year-old at the center of an AMBER alert out of Franklin, Tennessee has been found safe in Nashville, the TBI say.

The baby's non-custodial father, Sharles Lumpkin, still remains at large:

https://t.co/1sUus7sO2j"
2022-03-26 02:55:04,UPDATE | Found safe! https://t.co/AehmiLIB9m
2022-03-26 02:54:02,"@TBInvestigation @FranklinTNPD If only an Amber Alert had been issued…I dunno…IN FEBRUARY????

@FranklinTNPD do better!"
2022-03-26 02:53:40,HEY SO THERE'S APPARENTLY AN AMBER ALERT OUT KY https://t.co/dwVbQNUuSq
2022-03-26 02:53:20,"Baby found safe in AMBER ALERT, suspect (father) still at large"
2022-03-26 02:52:02,#Tennessee Amber alert canceled 🙏🏻 @SleuthMom12 https://t.co/W3lZXne40t
2022-03-26 02:50:13,"UPDATED INFO: “Missing one-year-old Aziah Lumpkin has just been recovered in Nashville and is safe,” officials said. “His non-custodial father, Sharles Lumpkin, Jr., remains at large.” https://t.co/9DOccCB5dA"
2022-03-26 02:42:55,GOOD NEWS! A missing one-year-old at the center of an AMBER Alert has been found safe in Nashville. https://t.co/ICU4DxV3lX https://t.co/O7jIgveYg9
2022-03-26 02:38:21,@FOX59 thats a Amber alert not silver
2022-03-26 02:33:23,"#Amber Alert canceled after #abducted #Kentucky girl, #father located by authorities - Mar 25 @ 10:30 PM ET https://t.co/wJoF8vfLdY"
2022-03-26 02:32:58,"AMBER Alert canceled after Franklin child found safe

#TN #NASHVILLE #FRANKLIN 
#AmberAlert #FoundSafe  https://t.co/7ItEkc1Jyc"
2022-03-26 02:31:15,"AMBER ALERT CANCELED: Child was found safe, father also located &gt;&gt;&gt; https://t.co/2uFpDBcsxt"
2022-03-26 02:31:00,"Officials with the Tennessee Bureau of Investigation issued an Amber Alert for a missing 1-year-old from Franklin, Tennessee, on Friday. https://t.co/jUnmLOJuFt"
2022-03-26 02:29:16,One-year-old at the center of an AMBER alert has been found SAFE in Nashville! https://t.co/SJ0FAtMbfg
2022-03-26 02:28:44,@45LVNancy @Qd739 Didn't Hilary get her released early from the Haitian jail after being convicted of Child trafficking and put to work at the Amber Alert System here in the good old USA. These are scary people.
2022-03-26 02:27:06,BREAKING UPDATE: CHILD FOUND. An Amber Alert that was issued for a Kentucky girl has been canceled after she was located by authorities Friday night.https://t.co/oZ3waMKjaA
2022-03-26 02:24:45,"AMBER ALERT: One-year-old boy missing from Franklin @wkrn 
https://t.co/mbukfVPhR2"
2022-03-26 02:22:47,"BREAKING: State police say they've found 8-year-old Raelynn Cowen, and the Amber Alert for her has been canceled. Troopers say they've also found her noncustodial father, Corey Cowen, who is accused of abducting her. https://t.co/lsQlPpi4p6"
2022-03-26 02:18:48,UPDATE: Amber Alert canceled for 8-year-old girl abducted from bus stop in western Kentucky: https://t.co/yQp1jnJdpX https://t.co/CQaey92B26
2022-03-26 02:18:48,UPDATE | The AMBER Alert has been canceled. https://t.co/9NrxleOQ7k
2022-03-26 02:16:02,BREAKING NEWS UPDATE: The Amber Alert has been cancelled the 8-year-old and the suspect has been found.
2022-03-26 02:13:57,imagine ur tripping and get an amber alert on your phone
2022-03-26 02:13:49,"AMBER ALERT: RAELYNN COWEN
Raelynn Cowen was abducted from 1266 US 60 W., Ledbetter, Ky. - Corey Cowen abducted the child after he assaulted the child’s grandparent. Cowen last seen in a 2001 Gold Chevy C25 #A9B240 Possibly in route to Paducah. Call 911 with tips

More Detai… https://t.co/RmZGCNhFns"
2022-03-26 02:13:21,"AMBER ALERT: RAELYNN COWEN
Raelynn Cowen was abducted from 1266 US 60 W., Ledbetter, Ky. - Corey Cowen abducted the child after he assaulted the child’s grandparent. Cowen last seen in a 2001 Gold Chevy C25 #A9B240 Possibly in route to Paducah. Call 911 with tips https://t.co/cikphbo6kz"
2022-03-26 02:12:30,"UPDATE | KSP canceled the Amber Alert around 10 p.m. EDT on Friday, saying the victim and suspect have been located.

Thank you for sharing! https://t.co/jTYIk8F6TQ"
2022-03-26 02:10:24,"Amber Alert issued in Kentucky for Raelynn Cowen, 8, adducted from Ledbetter https://t.co/PkPJwbqFIS"
2022-03-26 02:07:48,BREAKING: Amber Alert issued for missing 8-year-old from Kentucky abducted from bus stop.
2022-03-26 02:05:41,@joeimel there is an active amber alert out for child abduction
2022-03-26 02:04:53,BREAKING: Kentucky authorities have issued an Amber Alert for an 8-year-old girl they said was abducted following an assault on one of her grandparents. https://t.co/Vkim6Lo6dN
2022-03-26 02:03:58,#Amber Alert issued for 8-year-old girl #abducted from bus stop in western #Kentucky - Mar 25 @ 10:01 PM ET https://t.co/3XkneuGKOt
2022-03-26 02:02:42,Amber Alert issued for 8-year-old girl abducted from bus stop in western Kentucky | News | https://t.co/w3UGxD40xp https://t.co/7uEgUYZykB
2022-03-26 02:00:09,Please share.  https://t.co/70rENjBe1c
2022-03-26 01:59:47,"🚨AMBER ALERT: RAELYNN COWEN🚨
Raelynn Cowen was abducted from 1266 US 60 W., Ledbetter, Ky. - Corey Cowen abducted the child after he assaulted the child’s grandparent. Cowen last seen in a 2001 Gold Chevy C25 #A9B240 Possibly in route to Paducah. Call 911 with tips https://t.co/XwZ9OAlJy1"
2022-03-26 01:57:46,"KENTUCKY FOLLOWERS: An AMBER ALERT has been issued by the KY State Police. 

A JUVENILE WAS ABDUCTED FROM 1266 US HIGHWAY 60 IN LEDBETTER,
KENTUCKY. COREY COWEN ABDUCTED THE JUVENILE FROM THE BUST STOP
AFTER HE ASSAULTED THE GRANDPARENT OF THE JUVENILE. (1/3)"
2022-03-26 01:55:06,Amber Alert issued for 8-year-old girl abducted from bus stop in western Kentucky https://t.co/XpRulCaNg1
2022-03-26 01:54:15,"@LifeisG65042359 They found an 8 yr. old precious baby girl here.  Dead in the mama boyfriend house, week &amp; a half ago. When I tell you she been missing from  the Bay Area since FEBRUARY 3 and not a word, amber alert, flye. Just a heartbreaking mess you hear me. https://t.co/ifGcaiqYnB"
2022-03-26 01:52:53,Amber Alert issued for 8-year-old girl abducted from bus stop in western Kentucky: https://t.co/VNfzUaE2ds https://t.co/HqBChZ2BpJ
2022-03-26 01:52:38,Amber Alert issued for missing 8-year-old from Kentucky abducted from bus stop https://t.co/JF1DiE2LRe
2022-03-26 01:45:01,"@YobgoD I think there is an amber alert in the local area, and that’s why the amber alert account is tweeting this…"
2022-03-26 01:39:20,@Hotgirl2282 We wanna see the amber alert tweet!!!
2022-03-26 01:38:52,@DxTheMystery @TBInvestigation Maybe because other states don’t put out an Amber Alert when they should??
2022-03-26 01:37:52,@KKClue long ago the four alarms lived in peace until the fire alarms attacked only the amber alert master of all four alarms could bring piece once more
2022-03-26 01:36:14,"PLEASE SHARE! 8-year-old Raelynn Cowen was allegedly abducted from a bus stop by 31-year-old Corey Cowen after he assaulted Raelynn’s grandparent &gt;&gt;

 https://t.co/GArmXPyIfe"
2022-03-26 01:34:57,This damn Amber Alert just made me jump out my bed. Scared tf out of me… I hope they find whoever is missing but … 😮‍💨 Alert almost gave me a damn heart attack
2022-03-26 01:28:23,@_popster Alert staus is currently amber.... If it goes to Fiction Factory that's a full on 80's code red.
2022-03-26 01:26:03,"TBI: Amber Alert for Franklin, Tennessee Baby https://t.co/Et4frFatlo https://t.co/a1eXwosqmB"
2022-03-26 01:25:31,RETWEET NOW!  https://t.co/I8arApeWSr
2022-03-26 01:22:43,"Anyone with information on where they might be is urged to call 1-800-TBI-FIND or the Franklin Police Department at 615-550-6840, or dial 911 #amberalert
https://t.co/bNgjSEbNBl"
2022-03-26 01:17:53,"So I went to post an Amber Alert hashtag, and the first suggestion that came up while I was typing was Amber Heard. Such priorities we've got in this culture..."
2022-03-26 01:16:26,@NashSevereWx Is this the Amber Alert that went off a few hours ago today?
2022-03-26 01:15:44,"EVERY SHARE HELPS! Amber Alert issued for missing 1-year-old from Franklin, Tennessee.  https://t.co/Yqtocqg9q2"
2022-03-26 01:08:48,@Marsi09063848 @TBInvestigation @FranklinTNPD So Franklin PD just posted that the mother thought the child would be fine with the father. It wasn’t until today that she said they were unaccounted for and they issued the Amber Alert.
2022-03-26 01:07:05,Amber Alert issued for missing 1-year-old boy from Tennessee https://t.co/o4Jyt8l1zp
2022-03-26 01:05:30,"Additional information on tonight’s Amber Alert, in Franklin https://t.co/qV2ismSegR"
2022-03-26 01:05:05,Amber Alert issued for missing 1-year-old boy from Tennessee https://t.co/KFfg7tc6Mv
2022-03-26 01:05:00,Please share! https://t.co/WkzE2LTtfq
2022-03-26 01:02:53,PLEASE SHARE! https://t.co/PaHWRqtkwT
2022-03-26 01:01:00,🚨 Please share! https://t.co/Jth4zAL6if
2022-03-26 01:00:35,@AchakCetan @aware_the I’m floored this baby has been missing almost a month and the amber alert is just now going out
2022-03-26 01:00:09,Amber Alert issued for missing 1-year-old boy from Tennessee https://t.co/1w6kFabMio
2022-03-26 00:54:56,"AMBER ALERT:  Officials with the Tennessee Bureau of Investigation issued an Amber Alert for a missing 1-year-old from Franklin, Tennessee, on Friday. https://t.co/X6BY08mZsg"
2022-03-26 00:50:38,"@KenH_TN @TBInvestigation @FranklinTNPD What makes you think that is the most realistic circumstance? There is no more information out there than what you are currently seeing in the tweet. I have been searching for more info since the Amber Alert. If you find any new information, please post it here."
2022-03-26 00:49:12,AMBER Alert issued for missing Franklin toddler believed to be with non-custodial father https://t.co/CdpWbisqUR
2022-03-26 00:45:10,TAKE TIME AND SHARE THIS&gt;&gt; https://t.co/9DOccCB5dA
2022-03-26 00:45:05,"Aziah Lumpkin has been missing since Feb. 27, and is believed to be with his non-custodial father, Sharles Lumpkin, Jr., according to authorities. Please Share❗  https://t.co/CWE7wqFzVE"
2022-03-26 00:45:00,"Officials with the Tennessee Bureau of Investigation issued an Amber Alert for a missing 1-year-old from Franklin, Tennessee, on Friday.
 https://t.co/gtTKHnefwc"
2022-03-26 00:45:00,Aziah Lumpkin has been missing since Feb. 27 and is believed to be with his non-custodial father. https://t.co/hlDmFVXESZ
2022-03-26 00:44:05,Amber Alert issued for missing 1-year-old boy from Tennessee https://t.co/UnLMgoRThj
2022-03-26 00:42:05,Amber Alert issued for missing 1-year-old boy from Tennessee https://t.co/YshACPjJiV
2022-03-26 00:40:06,Amber Alert issued for missing 1-year-old boy from Tennessee https://t.co/Qomco4b7nP
2022-03-26 00:40:05,Amber Alert issued for missing 1-year-old boy from Tennessee https://t.co/0XwJgroN78
2022-03-26 00:37:05,Amber Alert issued for missing 1-year-old boy from Tennessee https://t.co/gUvR1ixus7
2022-03-26 00:35:05,Amber Alert issued for missing 1-year-old boy from Tennessee https://t.co/5Ob9awyppm
2022-03-26 00:34:56,It only takes 2 seconds to share. You never know who might have seen or know something. https://t.co/KBYKfC6UYI
2022-03-26 00:31:06,Amber Alert issued for missing 1-year-old boy from Tennessee https://t.co/EcydCSSJNI
2022-03-26 00:31:05,Amber Alert issued for missing 1-year-old boy from Tennessee https://t.co/fVjctLwomq
2022-03-26 00:24:20,"TBI issues Amber Alert for missing Middle Tennessee 1-year-old baby

https://t.co/5I8XjOsqI9"
2022-03-26 00:24:14,AMBER Alert issued for missing Franklin toddler believed to be with non-custodial father https://t.co/dLPEJlx00F
2022-03-26 00:20:08,"Another Amber Alert today, for a neighbouring county.  We get them quite a bit here in tn, and it's most always a family member/non-custodial parent involved.  It's unfortunate."
2022-03-26 00:20:02,"EVERY SHARE HELPS | An AMBER Alert was issued for missing 1-year-old Aziah Lumpkin from Tennessee on Friday, who is believed to be with his non-custodial father.

READ MORE: https://t.co/n1DIBlZ8Nn https://t.co/yN5QRG73X6"
2022-03-26 00:17:37,Amber Alert Tennessee issued today for 1 year-old Aziah Lumpkin missing https://t.co/PMPcZWUZAz
2022-03-26 00:12:22,AMBER Alert issued for missing Franklin toddler believed to be with non-custodial father https://t.co/0Ecbc1zHSM
2022-03-26 00:11:15,@ProductionsKdk I got an Amber Alert about it and this was the tweet it brought up. How does it take a month for this to get an amber alert?
2022-03-26 00:08:25,"@delstone Amber alert here means abducted child, it goes out on all frequencies, everyone with a device gets it instantly."
2022-03-26 00:08:00,An amber alert set off every device in the house during dinner. My first thought was bombs were on their way. I didn’t realize how much childhood trauma has been lingering under the surface these last few weeks.
2022-03-26 00:06:53,@mehdirhasan # Amber Alert! For Merrick Garland
2022-03-26 00:06:34,I was in Walmart today when they sent out an Amber Alert. The Produce Section sounded like the Russians had gone nuclear.
2022-03-26 00:04:40,Why did it take 1 whole month to put a Amber alert out? A WHOLE MONTH.... Freaking Insane https://t.co/o4dpGC0X0v
2022-03-26 00:03:46,"AMBER ALERT: There is no known direction of travel, but the TBI said ongoing investigative work indicates Sharles may be in the Nashville area.  https://t.co/hNmKZc3YSg"
2022-03-26 00:02:37,Yet again my son calls me and I call him back and he says “I called because it was a Amber Alert”. Like child I am grown that’s for abducted children. 😭
